RideID,BookingStatus,IncompleteRide,Rating
R065158,Completed,No,4
R065159,Cancelled,No,4
R065160,Completed,No,4
R065161,Completed,No,4
R065162,Completed,No,1
R065163,Completed,No,5
R065164,Completed,No,5
R065165,Completed,No,2
R065166,Completed,No,5
R065167,Completed,No,3
R065168,Completed,No,1
R065169,Completed,No,4
R065170,Completed,No,1
R065171,Cancelled,No,1
R065172,Completed,No,4
R065173,Completed,No,1
R065174,Completed,No,3
R065175,Completed,No,2
R065176,Completed,No,5
R065177,Completed,No,3
R065178,Completed,No,4
R065179,Incomplete,Yes,1
R065180,Completed,No,1
R065181,Completed,No,3
R065182,Completed,No,2
R065183,Incomplete,Yes,5
R065184,Completed,No,2
R065185,Completed,No,2
R065186,Cancelled,No,2
R065187,Completed,No,1
R065188,Completed,No,4
R065189,Cancelled,No,5
R065190,Cancelled,No,5
R065191,Completed,No,1
R065192,Cancelled,No,1
R065193,Cancelled,No,1
R065194,Completed,No,1
R065195,Completed,No,1
R065196,Completed,No,1
R065197,Completed,No,5
R065198,Completed,No,5
R065199,Completed,No,3
R065200,Cancelled,No,4
R065201,Completed,No,2
R065202,Completed,No,3
R065203,Completed,No,5
R065204,Completed,No,2
R065205,Cancelled,No,2
R065206,Completed,No,5
R065207,Cancelled,No,4
R065208,Cancelled,No,3
R065209,Completed,No,1
R065210,Completed,No,5
R065211,Completed,No,1
R065212,Completed,No,2
R065213,Incomplete,Yes,1
R065214,Cancelled,No,2
R065215,Incomplete,Yes,1
R065216,Completed,No,5
R065217,Completed,No,1
R065218,Completed,No,4
R065219,Completed,No,1
R065220,Completed,No,1
R065221,Completed,No,5
R065222,Completed,No,5
R065223,Completed,No,1
R065224,Incomplete,Yes,1
R065225,Incomplete,Yes,4
R065226,Completed,No,4
R065227,Completed,No,4
R065228,Completed,No,2
R065229,Completed,No,2
R065230,Completed,No,4
R065231,Cancelled,No,1
R065232,Cancelled,No,4
R065233,Completed,No,3
R065234,Incomplete,Yes,4
R065235,Completed,No,4
R065236,Completed,No,5
R065237,Cancelled,No,4
R065238,Completed,No,5
R065239,Cancelled,No,1
R065240,Completed,No,3
R065241,Completed,No,3
R065242,Completed,No,3
R065243,Cancelled,No,5
R065244,Completed,No,2
R065245,Completed,No,3
R065246,Completed,No,2
R065247,Completed,No,2
R065248,Completed,No,3
R065249,Completed,No,5
R065250,Completed,No,5
R065251,Incomplete,Yes,5
R065252,Completed,No,5
R065253,Completed,No,1
R065254,Completed,No,5
R065255,Completed,No,5
R065256,Completed,No,3
R065257,Cancelled,No,5
R065258,Completed,No,4
R065259,Completed,No,4
R065260,Incomplete,Yes,3
R065261,Cancelled,No,4
R065262,Completed,No,5
R065263,Incomplete,Yes,3
R065264,Completed,No,4
R065265,Completed,No,5
R065266,Cancelled,No,4
R065267,Completed,No,3
R065268,Completed,No,5
R065269,Completed,No,2
R065270,Completed,No,1
R065271,Completed,No,4
R065272,Cancelled,No,3
R065273,Completed,No,5
R065274,Completed,No,3
R065275,Completed,No,4
R065276,Completed,No,1
R065277,Completed,No,1
R065278,Completed,No,4
R065279,Completed,No,5
R065280,Completed,No,4
R065281,Cancelled,No,5
R065282,Completed,No,5
R065283,Completed,No,4
R065284,Cancelled,No,4
R065285,Completed,No,1
R065286,Completed,No,2
R065287,Completed,No,3
R065288,Completed,No,2
R065289,Incomplete,Yes,5
R065290,Completed,No,2
R065291,Incomplete,Yes,4
R065292,Completed,No,4
R065293,Cancelled,No,1
R065294,Completed,No,2
R065295,Completed,No,4
R065296,Completed,No,5
R065297,Completed,No,1
R065298,Completed,No,5
R065299,Completed,No,4
R065300,Completed,No,2
R065301,Completed,No,3
R065302,Completed,No,4
R065303,Incomplete,Yes,2
R065304,Completed,No,3
R065305,Completed,No,4
R065306,Completed,No,3
R065307,Completed,No,3
R065308,Completed,No,1
R065309,Completed,No,3
R065310,Completed,No,1
R065311,Completed,No,2
R065312,Completed,No,2
R065313,Completed,No,5
R065314,Completed,No,1
R065315,Completed,No,2
R065316,Completed,No,3
R065317,Completed,No,2
R065318,Completed,No,2
R065319,Completed,No,3
R065320,Completed,No,2
R065321,Completed,No,2
R065322,Completed,No,2
R065323,Completed,No,1
R065324,Completed,No,4
R065325,Completed,No,5
R065326,Completed,No,2
R065327,Completed,No,5
R065328,Completed,No,1
R065329,Completed,No,3
R065330,Completed,No,4
R065331,Completed,No,5
R065332,Completed,No,3
R065333,Completed,No,5
R065334,Completed,No,2
R065335,Completed,No,1
R065336,Completed,No,5
R065337,Completed,No,3
R065338,Incomplete,Yes,4
R065339,Cancelled,No,1
R065340,Completed,No,5
R065341,Completed,No,3
R065342,Completed,No,1
R065343,Completed,No,3
R065344,Completed,No,1
R065345,Completed,No,2
R065346,Completed,No,4
R065347,Completed,No,5
R065348,Completed,No,3
R065349,Completed,No,5
R065350,Completed,No,5
R065351,Completed,No,3
R065352,Cancelled,No,2
R065353,Completed,No,5
R065354,Completed,No,5
R065355,Completed,No,3
R065356,Completed,No,2
R065357,Cancelled,No,5
R065358,Completed,No,4
R065359,Incomplete,Yes,2
R065360,Cancelled,No,3
R065361,Completed,No,5
R065362,Incomplete,Yes,1
R065363,Completed,No,3
R065364,Completed,No,3
R065365,Completed,No,1
R065366,Completed,No,4
R065367,Completed,No,3
R065368,Completed,No,1
R065369,Completed,No,4
R065370,Completed,No,2
R065371,Completed,No,1
R065372,Completed,No,1
R065373,Completed,No,4
R065374,Completed,No,4
R065375,Completed,No,2
R065376,Completed,No,2
R065377,Completed,No,4
R065378,Completed,No,1
R065379,Completed,No,3
R065380,Completed,No,1
R065381,Cancelled,No,5
R065382,Completed,No,5
R065383,Completed,No,5
R065384,Completed,No,1
R065385,Cancelled,No,1
R065386,Completed,No,5
R065387,Incomplete,Yes,1
R065388,Completed,No,3
R065389,Completed,No,5
R065390,Completed,No,1
R065391,Completed,No,3
R065392,Completed,No,5
R065393,Completed,No,2
R065394,Completed,No,3
R065395,Completed,No,1
R065396,Incomplete,Yes,1
R065397,Completed,No,2
R065398,Completed,No,4
R065399,Completed,No,2
R065400,Completed,No,1
R065401,Cancelled,No,2
R065402,Completed,No,2
R065403,Completed,No,2
R065404,Completed,No,3
R065405,Completed,No,2
R065406,Cancelled,No,2
R065407,Completed,No,5
R065408,Completed,No,1
R065409,Completed,No,3
R065410,Completed,No,4
R065411,Completed,No,3
R065412,Cancelled,No,4
R065413,Cancelled,No,5
R065414,Completed,No,2
R065415,Completed,No,5
R065416,Cancelled,No,1
R065417,Completed,No,4
R065418,Completed,No,1
R065419,Completed,No,3
R065420,Completed,No,2
R065421,Completed,No,1
R065422,Completed,No,4
R065423,Completed,No,5
R065424,Completed,No,2
R065425,Completed,No,2
R065426,Incomplete,Yes,5
R065427,Completed,No,1
R065428,Cancelled,No,3
R065429,Completed,No,2
R065430,Incomplete,Yes,1
R065431,Completed,No,5
R065432,Completed,No,5
R065433,Cancelled,No,4
R065434,Cancelled,No,5
R065435,Completed,No,2
R065436,Completed,No,5
R065437,Completed,No,5
R065438,Completed,No,5
R065439,Completed,No,5
R065440,Completed,No,4
R065441,Completed,No,4
R065442,Completed,No,1
R065443,Completed,No,4
R065444,Completed,No,3
R065445,Completed,No,2
R065446,Completed,No,3
R065447,Incomplete,Yes,2
R065448,Completed,No,2
R065449,Incomplete,Yes,3
R065450,Completed,No,4
R065451,Incomplete,Yes,5
R065452,Completed,No,2
R065453,Completed,No,2
R065454,Completed,No,4
R065455,Incomplete,Yes,4
R065456,Completed,No,2
R065457,Incomplete,Yes,3
R065458,Completed,No,1
R065459,Completed,No,3
R065460,Completed,No,1
R065461,Completed,No,3
R065462,Completed,No,1
R065463,Completed,No,1
R065464,Completed,No,2
R065465,Completed,No,5
R065466,Cancelled,No,3
R065467,Completed,No,2
R065468,Completed,No,3
R065469,Completed,No,1
R065470,Cancelled,No,4
R065471,Completed,No,2
R065472,Completed,No,2
R065473,Completed,No,3
R065474,Incomplete,Yes,5
R065475,Completed,No,5
R065476,Completed,No,5
R065477,Completed,No,4
R065478,Completed,No,3
R065479,Completed,No,2
R065480,Completed,No,2
R065481,Completed,No,5
R065482,Completed,No,5
R065483,Completed,No,2
R065484,Completed,No,1
R065485,Completed,No,5
R065486,Completed,No,4
R065487,Completed,No,4
R065488,Completed,No,3
R065489,Completed,No,1
R065490,Incomplete,Yes,1
R065491,Cancelled,No,2
R065492,Completed,No,4
R065493,Completed,No,4
R065494,Completed,No,2
R065495,Completed,No,4
R065496,Completed,No,3
R065497,Completed,No,5
R065498,Cancelled,No,2
R065499,Completed,No,1
R065500,Completed,No,2
R065501,Completed,No,1
R065502,Completed,No,1
R065503,Completed,No,1
R065504,Incomplete,Yes,5
R065505,Completed,No,3
R065506,Completed,No,5
R065507,Completed,No,4
R065508,Completed,No,4
R065509,Completed,No,1
R065510,Completed,No,2
R065511,Completed,No,3
R065512,Completed,No,1
R065513,Completed,No,3
R065514,Completed,No,5
R065515,Completed,No,4
R065516,Incomplete,Yes,3
R065517,Completed,No,1
R065518,Completed,No,2
R065519,Completed,No,4
R065520,Completed,No,4
R065521,Completed,No,3
R065522,Completed,No,1
R065523,Completed,No,4
R065524,Completed,No,2
R065525,Completed,No,2
R065526,Completed,No,2
R065527,Completed,No,5
R065528,Completed,No,5
R065529,Completed,No,1
R065530,Completed,No,5
R065531,Incomplete,Yes,5
R065532,Completed,No,3
R065533,Completed,No,5
R065534,Completed,No,5
R065535,Completed,No,4
R065536,Completed,No,1
R065537,Completed,No,1
R065538,Completed,No,5
R065539,Cancelled,No,4
R065540,Completed,No,2
R065541,Completed,No,1
R065542,Completed,No,3
R065543,Completed,No,1
R065544,Completed,No,4
R065545,Completed,No,3
R065546,Incomplete,Yes,3
R065547,Completed,No,2
R065548,Completed,No,1
R065549,Completed,No,4
R065550,Completed,No,4
R065551,Completed,No,4
R065552,Completed,No,1
R065553,Incomplete,Yes,4
R065554,Completed,No,4
R065555,Completed,No,3
R065556,Completed,No,1
R065557,Incomplete,Yes,4
R065558,Incomplete,Yes,4
R065559,Completed,No,3
R065560,Completed,No,4
R065561,Completed,No,5
R065562,Completed,No,2
R065563,Completed,No,4
R065564,Incomplete,Yes,5
R065565,Completed,No,3
R065566,Cancelled,No,3
R065567,Completed,No,2
R065568,Completed,No,5
R065569,Cancelled,No,2
R065570,Completed,No,4
R065571,Completed,No,3
R065572,Completed,No,3
R065573,Completed,No,1
R065574,Completed,No,3
R065575,Completed,No,3
R065576,Completed,No,5
R065577,Completed,No,2
R065578,Completed,No,5
R065579,Completed,No,5
R065580,Cancelled,No,4
R065581,Completed,No,1
R065582,Incomplete,Yes,4
R065583,Completed,No,1
R065584,Completed,No,2
R065585,Incomplete,Yes,4
R065586,Completed,No,1
R065587,Cancelled,No,2
R065588,Incomplete,Yes,1
R065589,Completed,No,5
R065590,Incomplete,Yes,1
R065591,Completed,No,4
R065592,Completed,No,1
R065593,Completed,No,4
R065594,Completed,No,4
R065595,Completed,No,4
R065596,Cancelled,No,2
R065597,Cancelled,No,2
R065598,Completed,No,4
R065599,Completed,No,3
R065600,Completed,No,5
R065601,Completed,No,2
R065602,Incomplete,Yes,4
R065603,Completed,No,2
R065604,Cancelled,No,4
R065605,Completed,No,4
R065606,Completed,No,3
R065607,Completed,No,4
R065608,Completed,No,5
R065609,Completed,No,2
R065610,Completed,No,5
R065611,Incomplete,Yes,5
R065612,Cancelled,No,4
R065613,Cancelled,No,4
R065614,Completed,No,2
R065615,Completed,No,3
R065616,Completed,No,5
R065617,Incomplete,Yes,2
R065618,Completed,No,5
R065619,Completed,No,4
R065620,Completed,No,3
R065621,Completed,No,3
R065622,Completed,No,1
R065623,Completed,No,4
R065624,Completed,No,3
R065625,Completed,No,4
R065626,Completed,No,1
R065627,Completed,No,2
R065628,Completed,No,3
R065629,Cancelled,No,5
R065630,Completed,No,2
R065631,Completed,No,3
R065632,Completed,No,5
R065633,Completed,No,1
R065634,Incomplete,Yes,2
R065635,Completed,No,5
R065636,Completed,No,4
R065637,Completed,No,5
R065638,Completed,No,4
R065639,Completed,No,2
R065640,Completed,No,2
R065641,Completed,No,5
R065642,Completed,No,5
R065643,Completed,No,1
R065644,Completed,No,3
R065645,Completed,No,3
R065646,Completed,No,4
R065647,Completed,No,3
R065648,Completed,No,5
R065649,Completed,No,1
R065650,Completed,No,4
R065651,Completed,No,4
R065652,Completed,No,5
R065653,Incomplete,Yes,1
R065654,Completed,No,4
R065655,Completed,No,2
R065656,Completed,No,4
R065657,Completed,No,3
R065658,Completed,No,5
R065659,Completed,No,1
R065660,Completed,No,2
R065661,Completed,No,4
R065662,Completed,No,2
R065663,Completed,No,4
R065664,Incomplete,Yes,3
R065665,Completed,No,2
R065666,Completed,No,5
R065667,Completed,No,2
R065668,Cancelled,No,2
R065669,Completed,No,3
R065670,Incomplete,Yes,3
R065671,Completed,No,5
R065672,Completed,No,5
R065673,Completed,No,1
R065674,Incomplete,Yes,5
R065675,Cancelled,No,4
R065676,Completed,No,2
R065677,Completed,No,1
R065678,Incomplete,Yes,5
R065679,Completed,No,1
R065680,Completed,No,5
R065681,Completed,No,2
R065682,Completed,No,3
R065683,Completed,No,5
R065684,Completed,No,4
R065685,Completed,No,3
R065686,Completed,No,4
R065687,Completed,No,5
R065688,Completed,No,2
R065689,Completed,No,3
R065690,Completed,No,2
R065691,Completed,No,3
R065692,Completed,No,5
R065693,Completed,No,2
R065694,Completed,No,3
R065695,Completed,No,1
R065696,Completed,No,1
R065697,Completed,No,2
R065698,Completed,No,3
R065699,Incomplete,Yes,4
R065700,Completed,No,3
R065701,Completed,No,5
R065702,Completed,No,5
R065703,Completed,No,3
R065704,Completed,No,1
R065705,Completed,No,5
R065706,Completed,No,2
R065707,Completed,No,5
R065708,Completed,No,1
R065709,Completed,No,4
R065710,Completed,No,3
R065711,Completed,No,4
R065712,Completed,No,5
R065713,Completed,No,1
R065714,Completed,No,2
R065715,Cancelled,No,4
R065716,Completed,No,5
R065717,Completed,No,5
R065718,Completed,No,4
R065719,Completed,No,4
R065720,Completed,No,1
R065721,Completed,No,1
R065722,Completed,No,3
R065723,Incomplete,Yes,2
R065724,Completed,No,5
R065725,Completed,No,5
R065726,Completed,No,5
R065727,Completed,No,2
R065728,Completed,No,2
R065729,Completed,No,4
R065730,Completed,No,2
R065731,Completed,No,2
R065732,Cancelled,No,5
R065733,Completed,No,3
R065734,Cancelled,No,1
R065735,Completed,No,4
R065736,Completed,No,3
R065737,Incomplete,Yes,2
R065738,Completed,No,3
R065739,Completed,No,1
R065740,Cancelled,No,2
R065741,Incomplete,Yes,2
R065742,Completed,No,4
R065743,Completed,No,3
R065744,Incomplete,Yes,5
R065745,Completed,No,2
R065746,Completed,No,3
R065747,Completed,No,1
R065748,Completed,No,5
R065749,Completed,No,2
R065750,Completed,No,2
R065751,Incomplete,Yes,1
R065752,Completed,No,1
R065753,Completed,No,4
R065754,Completed,No,5
R065755,Completed,No,1
R065756,Completed,No,2
R065757,Completed,No,4
R065758,Completed,No,5
R065759,Completed,No,4
R065760,Completed,No,2
R065761,Incomplete,Yes,3
R065762,Completed,No,1
R065763,Completed,No,3
R065764,Completed,No,4
R065765,Completed,No,3
R065766,Completed,No,3
R065767,Completed,No,2
R065768,Completed,No,1
R065769,Completed,No,4
R065770,Completed,No,4
R065771,Completed,No,3
R065772,Completed,No,5
R065773,Completed,No,4
R065774,Completed,No,5
R065775,Completed,No,1
R065776,Completed,No,2
R065777,Completed,No,4
R065778,Completed,No,1
R065779,Completed,No,5
R065780,Completed,No,2
R065781,Cancelled,No,4
R065782,Completed,No,2
R065783,Completed,No,5
R065784,Completed,No,1
R065785,Cancelled,No,4
R065786,Cancelled,No,1
R065787,Completed,No,3
R065788,Completed,No,3
R065789,Completed,No,1
R065790,Cancelled,No,1
R065791,Completed,No,2
R065792,Completed,No,5
R065793,Completed,No,3
R065794,Completed,No,4
R065795,Completed,No,4
R065796,Completed,No,5
R065797,Cancelled,No,3
R065798,Completed,No,1
R065799,Completed,No,1
R065800,Completed,No,1
R065801,Completed,No,1
R065802,Completed,No,2
R065803,Completed,No,2
R065804,Completed,No,4
R065805,Incomplete,Yes,4
R065806,Completed,No,3
R065807,Completed,No,2
R065808,Completed,No,4
R065809,Incomplete,Yes,3
R065810,Completed,No,3
R065811,Completed,No,2
R065812,Completed,No,2
R065813,Completed,No,5
R065814,Completed,No,3
R065815,Completed,No,2
R065816,Completed,No,1
R065817,Incomplete,Yes,2
R065818,Completed,No,3
R065819,Completed,No,3
R065820,Completed,No,1
R065821,Completed,No,1
R065822,Incomplete,Yes,1
R065823,Incomplete,Yes,1
R065824,Completed,No,4
R065825,Completed,No,2
R065826,Completed,No,1
R065827,Completed,No,2
R065828,Completed,No,2
R065829,Completed,No,4
R065830,Cancelled,No,5
R065831,Completed,No,1
R065832,Completed,No,5
R065833,Completed,No,1
R065834,Completed,No,5
R065835,Cancelled,No,4
R065836,Completed,No,4
R065837,Completed,No,1
R065838,Incomplete,Yes,5
R065839,Incomplete,Yes,2
R065840,Completed,No,3
R065841,Completed,No,2
R065842,Completed,No,2
R065843,Cancelled,No,5
R065844,Incomplete,Yes,1
R065845,Completed,No,1
R065846,Completed,No,5
R065847,Completed,No,4
R065848,Completed,No,1
R065849,Completed,No,2
R065850,Completed,No,4
R065851,Completed,No,5
R065852,Completed,No,3
R065853,Cancelled,No,2
R065854,Completed,No,5
R065855,Completed,No,2
R065856,Completed,No,3
R065857,Completed,No,1
R065858,Completed,No,1
R065859,Cancelled,No,1
R065860,Cancelled,No,4
R065861,Completed,No,1
R065862,Completed,No,4
R065863,Completed,No,5
R065864,Incomplete,Yes,3
R065865,Cancelled,No,5
R065866,Incomplete,Yes,2
R065867,Completed,No,5
R065868,Completed,No,5
R065869,Completed,No,3
R065870,Completed,No,1
R065871,Incomplete,Yes,1
R065872,Completed,No,3
R065873,Completed,No,5
R065874,Completed,No,5
R065875,Incomplete,Yes,3
R065876,Completed,No,5
R065877,Completed,No,4
R065878,Completed,No,5
R065879,Completed,No,1
R065880,Completed,No,4
R065881,Completed,No,3
R065882,Incomplete,Yes,4
R065883,Completed,No,1
R065884,Completed,No,4
R065885,Completed,No,4
R065886,Cancelled,No,2
R065887,Completed,No,3
R065888,Completed,No,3
R065889,Completed,No,5
R065890,Cancelled,No,3
R065891,Completed,No,1
R065892,Completed,No,5
R065893,Completed,No,3
R065894,Completed,No,2
R065895,Completed,No,2
R065896,Completed,No,4
R065897,Completed,No,2
R065898,Cancelled,No,3
R065899,Cancelled,No,4
R065900,Completed,No,2
R065901,Completed,No,1
R065902,Completed,No,2
R065903,Cancelled,No,3
R065904,Completed,No,3
R065905,Completed,No,5
R065906,Completed,No,3
R065907,Completed,No,2
R065908,Completed,No,5
R065909,Completed,No,3
R065910,Incomplete,Yes,1
R065911,Completed,No,1
R065912,Completed,No,2
R065913,Completed,No,4
R065914,Incomplete,Yes,5
R065915,Incomplete,Yes,1
R065916,Incomplete,Yes,5
R065917,Completed,No,3
R065918,Completed,No,2
R065919,Completed,No,5
R065920,Completed,No,4
R065921,Completed,No,1
R065922,Completed,No,3
R065923,Completed,No,4
R065924,Cancelled,No,2
R065925,Completed,No,2
R065926,Cancelled,No,4
R065927,Incomplete,Yes,2
R065928,Completed,No,2
R065929,Completed,No,2
R065930,Incomplete,Yes,3
R065931,Completed,No,1
R065932,Completed,No,4
R065933,Completed,No,3
R065934,Cancelled,No,1
R065935,Completed,No,3
R065936,Completed,No,5
R065937,Completed,No,3
R065938,Completed,No,5
R065939,Incomplete,Yes,1
R065940,Completed,No,5
R065941,Completed,No,4
R065942,Completed,No,5
R065943,Cancelled,No,4
R065944,Incomplete,Yes,1
R065945,Completed,No,5
R065946,Completed,No,4
R065947,Completed,No,5
R065948,Completed,No,3
R065949,Completed,No,1
R065950,Completed,No,3
R065951,Completed,No,4
R065952,Completed,No,2
R065953,Completed,No,3
R065954,Completed,No,5
R065955,Cancelled,No,2
R065956,Incomplete,Yes,5
R065957,Completed,No,3
R065958,Completed,No,4
R065959,Completed,No,5
R065960,Completed,No,3
R065961,Completed,No,3
R065962,Incomplete,Yes,4
R065963,Completed,No,2
R065964,Completed,No,1
R065965,Completed,No,3
R065966,Completed,No,4
R065967,Completed,No,2
R065968,Completed,No,1
R065969,Completed,No,3
R065970,Completed,No,3
R065971,Completed,No,5
R065972,Completed,No,3
R065973,Completed,No,3
R065974,Completed,No,1
R065975,Completed,No,2
R065976,Completed,No,2
R065977,Cancelled,No,4
R065978,Completed,No,5
R065979,Completed,No,4
R065980,Completed,No,1
R065981,Completed,No,2
R065982,Completed,No,4
R065983,Completed,No,3
R065984,Completed,No,3
R065985,Completed,No,1
R065986,Completed,No,1
R065987,Completed,No,2
R065988,Incomplete,Yes,5
R065989,Completed,No,2
